new_word,freq,ratio,category,week,date1,date2
국토,225,0.021989835809225956,사회,1주차,20220102,20220108
이곳,173,0.01690774042220485,사회,1주차,20220102,20220108
위치,275,0.02687646598905395,사회,1주차,20220102,20220108
테마,57,0.005570758405003909,사회,1주차,20220102,20220108
실무,104,0.010164190774042221,사회,1주차,20220102,20220108
철거,58,0.005668491008600469,사회,1주차,20220102,20220108
토지,152,0.014855355746677092,사회,1주차,20220102,20220108
지장,106,0.01035965598123534,사회,1주차,20220102,20220108
보상,286,0.027951524628616106,사회,1주차,20220102,20220108
준공,144,0.014073494917904612,사회,1주차,20220102,20220108
시의회,137,0.013389366692728694,사회,1주차,20220102,20220108
갈등,155,0.015148553557466771,사회,1주차,20220102,20220108
연말,136,0.013291634089132134,사회,1주차,20220102,20220108
불씨,77,0.007525410476935106,사회,1주차,20220102,20220108
정면,46,0.004495699765441751,사회,1주차,20220102,20220108
시민단체,136,0.013291634089132134,사회,1주차,20220102,20220108
국면,29,0.0028342455043002344,사회,1주차,20220102,20220108
의지,162,0.015832681782642688,사회,1주차,20220102,20220108
신년,173,0.01690774042220485,사회,1주차,20220102,20220108
신년사,61,0.005961688819390148,사회,1주차,20220102,20220108
대변,116,0.011336982017200938,사회,1주차,20220102,20220108
입장,686,0.06704456606724003,사회,1주차,20220102,20220108
입장문,101,0.00987099296325254,사회,1주차,20220102,20220108
압도,37,0.003616106333072713,사회,1주차,20220102,20220108
행정부,40,0.003909304143862392,사회,1주차,20220102,20220108
견제,47,0.004593432369038311,사회,1주차,20220102,20220108
균형,179,0.017494136043784206,사회,1주차,20220102,20220108
본회의,60,0.005863956215793589,사회,1주차,20220102,20220108
의결,93,0.009089132134480062,사회,1주차,20220102,20220108
공무,428,0.0418295543393276,사회,1주차,20220102,20220108
공무원,360,0.035183737294761534,사회,1주차,20220102,20220108
상임,106,0.01035965598123534,사회,1주차,20220102,20220108
발언,160,0.01563721657544957,사회,1주차,20220102,20220108
행적,27,0.002638780297107115,사회,1주차,20220102,20220108
시정,153,0.014953088350273652,사회,1주차,20220102,20220108
기획조정,48,0.004691164972634871,사회,1주차,20220102,20220108
간부,102,0.0099687255668491,사회,1주차,20220102,20220108
유튜브,187,0.018275996872556686,사회,1주차,20220102,20220108
계정,42,0.004104769351055512,사회,1주차,20220102,20220108
답변,119,0.011630179827990618,사회,1주차,20220102,20220108
수용,118,0.011532447224394058,사회,1주차,20220102,20220108
대응,847,0.08277951524628616,사회,1주차,20220102,20220108
거론,86,0.008405003909304144,사회,1주차,20220102,20220108
운영위원,27,0.002638780297107115,사회,1주차,20220102,20220108
협력,411,0.04016810007818608,사회,1주차,20220102,20220108
선출,54,0.00527756059421423,사회,1주차,20220102,20220108
주체,93,0.009089132134480062,사회,1주차,20220102,20220108
제약,137,0.013389366692728694,사회,1주차,20220102,20220108
다름,52,0.0050820953870211105,사회,1주차,20220102,20220108
정당,168,0.01641907740422205,사회,1주차,20220102,20220108
박탈,37,0.003616106333072713,사회,1주차,20220102,20220108
대립,34,0.0033229085222830335,사회,1주차,20220102,20220108
재개,154,0.015050820953870211,사회,1주차,20220102,20220108
재개발,64,0.006254886630179828,사회,1주차,20220102,20220108
재건,28,0.002736512900703675,사회,1주차,20220102,20220108
실현,212,0.02071931196247068,사회,1주차,20220102,20220108
정상,318,0.031078967943706022,사회,1주차,20220102,20220108
방향,283,0.02765832681782643,사회,1주차,20220102,20220108
먼지,135,0.013193901485535574,사회,1주차,20220102,20220108
취임,125,0.012216575449569977,사회,1주차,20220102,20220108
협동,39,0.0038115715402658326,사회,1주차,20220102,20220108
지목,76,0.007427677873338546,사회,1주차,20220102,20220108
축소,80,0.007818608287724784,사회,1주차,20220102,20220108
심사,310,0.030297107114933542,사회,1주차,20220102,20220108
여객,37,0.003616106333072713,사회,1주차,20220102,20220108
시내,169,0.016516810007818607,사회,1주차,20220102,20220108
시내버스,32,0.003127443315089914,사회,1주차,20220102,20220108
요금,85,0.008307271305707584,사회,1주차,20220102,20220108
문학,63,0.006157154026583268,사회,1주차,20220102,20220108
도움,413,0.0403635652853792,사회,1주차,20220102,20220108
개통,109,0.010652853792025019,사회,1주차,20220102,20220108
종료,119,0.011630179827990618,사회,1주차,20220102,20220108
농어,60,0.005863956215793589,사회,1주차,20220102,20220108
종사자,143,0.013975762314308053,사회,1주차,20220102,20220108
구도,85,0.008307271305707584,사회,1주차,20220102,20220108
저소득층,51,0.00498436278342455,사회,1주차,20220102,20220108
청년,310,0.030297107114933542,사회,1주차,20220102,20220108
청년층,37,0.003616106333072713,사회,1주차,20220102,20220108
월세,36,0.003518373729476153,사회,1주차,20220102,20220108
지역화폐,34,0.0033229085222830335,사회,1주차,20220102,20220108
이용자,166,0.01622361219702893,사회,1주차,20220102,20220108
임인년,123,0.012021110242376856,사회,1주차,20220102,20220108
힘이,57,0.005570758405003909,사회,1주차,20220102,20220108
보훈,58,0.005668491008600469,사회,1주차,20220102,20220108
회원,243,0.023749022673964035,사회,1주차,20220102,20220108
인상,200,0.019546520719311962,사회,1주차,20220102,20220108
희생,132,0.012900703674745896,사회,1주차,20220102,20220108
국가유공자,35,0.0034206411258795935,사회,1주차,20220102,20220108
명예,171,0.01671227521501173,사회,1주차,20220102,20220108
예우,43,0.004202501954652072,사회,1주차,20220102,20220108
명절,75,0.007329945269741986,사회,1주차,20220102,20220108
추석,51,0.00498436278342455,사회,1주차,20220102,20220108
위로,327,0.031958561376075056,사회,1주차,20220102,20220108
보조,120,0.011727912431587178,사회,1주차,20220102,20220108
보조금,55,0.00537529319781079,사회,1주차,20220102,20220108
전년,173,0.01690774042220485,사회,1주차,20220102,20220108
기초,205,0.02003518373729476,사회,1주차,20220102,20220108
자치구,80,0.007818608287724784,사회,1주차,20220102,20220108
증액,38,0.003713838936669273,사회,1주차,20220102,20220108
폐지,106,0.01035965598123534,사회,1주차,20220102,20220108
배우자,73,0.007134480062548867,사회,1주차,20220102,20220108
시책,55,0.00537529319781079,사회,1주차,20220102,20220108
구청,370,0.03616106333072713,사회,1주차,20220102,20220108
권한,174,0.017005473025801406,사회,1주차,20220102,20220108
강원도,184,0.017982799061767005,사회,1주차,20220102,20220108
주관,139,0.013584831899921814,사회,1주차,20220102,20220108
폐기,102,0.0099687255668491,사회,1주차,20220102,20220108
재활,78,0.007623143080531665,사회,1주차,20220102,20220108
재활용,54,0.00527756059421423,사회,1주차,20220102,20220108
화학,83,0.008111806098514465,사회,1주차,20220102,20220108
국비,103,0.010066458170445661,사회,1주차,20220102,20220108
방식,520,0.0508209538702111,사회,1주차,20220102,20220108
생산,290,0.028342455043002347,사회,1주차,20220102,20220108
수익,110,0.01075058639562158,사회,1주차,20220102,20220108
창출,153,0.014953088350273652,사회,1주차,20220102,20220108
예상,393,0.038408913213448005,사회,1주차,20220102,20220108
가량,240,0.023455824863174355,사회,1주차,20220102,20220108
탄소,275,0.02687646598905395,사회,1주차,20220102,20220108
감축,65,0.0063526192337763875,사회,1주차,20220102,20220108
공모사업,45,0.004397967161845192,사회,1주차,20220102,20220108
플라스틱,115,0.011239249413604378,사회,1주차,20220102,20220108
여론조사,74,0.007232212666145426,사회,1주차,20220102,20220108
전문기관,52,0.0050820953870211105,사회,1주차,20220102,20220108
설문조사,64,0.006254886630179828,사회,1주차,20220102,20220108
응답자,66,0.006450351837372948,사회,1주차,20220102,20220108
부정적,67,0.0065480844409695075,사회,1주차,20220102,20220108
인식,252,0.024628616106333073,사회,1주차,20220102,20220108
질문,172,0.016810007818608287,사회,1주차,20220102,20220108
긍정,104,0.010164190774042221,사회,1주차,20220102,20220108
대선,371,0.03625879593432369,사회,1주차,20220102,20220108
후보,451,0.04407740422204848,사회,1주차,20220102,20220108
윤석,138,0.013487099296325255,사회,1주차,20220102,20220108
윤석열,127,0.012412040656763096,사회,1주차,20220102,20220108
국민의힘,256,0.02501954652071931,사회,1주차,20220102,20220108
메시지,137,0.013389366692728694,사회,1주차,20220102,20220108
전망,535,0.0522869429241595,사회,1주차,20220102,20220108
기성,35,0.0034206411258795935,사회,1주차,20220102,20220108
MZ,68,0.006645817044566067,사회,1주차,20220102,20220108
비정규직,32,0.003127443315089914,사회,1주차,20220102,20220108
남성,349,0.03410867865519938,사회,1주차,20220102,20220108
중간,74,0.007232212666145426,사회,1주차,20220102,20220108
소망,39,0.0038115715402658326,사회,1주차,20220102,20220108
성공,254,0.024824081313526192,사회,1주차,20220102,20220108
세계,504,0.04925723221266615,사회,1주차,20220102,20220108
일터,31,0.0030297107114933544,사회,1주차,20220102,20220108
대통령,321,0.0313721657544957,사회,1주차,20220102,20220108
핵심,283,0.02765832681782643,사회,1주차,20220102,20220108
전동,39,0.0038115715402658326,사회,1주차,20220102,20220108
흉기,87,0.008502736512900703,사회,1주차,20220102,20220108
구속,450,0.04397967161845191,사회,1주차,20220102,20220108
살인미수,33,0.003225175918686474,사회,1주차,20220102,20220108
피의자,226,0.022087568412822518,사회,1주차,20220102,20220108
심문,115,0.011239249413604378,사회,1주차,20220102,20220108
영장,322,0.03146989835809226,사회,1주차,20220102,20220108
영장실질심사,52,0.0050820953870211105,사회,1주차,20220102,20220108
증거,204,0.0199374511336982,사회,1주차,20220102,20220108
증거인멸,36,0.003518373729476153,사회,1주차,20220102,20220108
지하철,121,0.011825645035183737,사회,1주차,20220102,20220108
범행,414,0.04046129788897576,사회,1주차,20220102,20220108
택시,359,0.03508600469116497,사회,1주차,20220102,20220108
주택가,29,0.0028342455043002344,사회,1주차,20220102,20220108
피해자,446,0.043588741204065674,사회,1주차,20220102,20220108
평소,188,0.018373729476153244,사회,1주차,20220102,20220108
감정,97,0.009480062548866302,사회,1주차,20220102,20220108
진술,363,0.035476935105551215,사회,1주차,20220102,20220108
철도,202,0.01974198592650508,사회,1주차,20220102,20220108
경위,343,0.033522283033620016,사회,1주차,20220102,20220108
조사중,41,0.004007036747458953,사회,1주차,20220102,20220108
소재,414,0.04046129788897576,사회,1주차,20220102,20220108
체육,371,0.03625879593432369,사회,1주차,20220102,20220108
울산지역,30,0.0029319781078967944,사회,1주차,20220102,20220108
가족,856,0.0836591086786552,사회,1주차,20220102,20220108
지역경제,139,0.013584831899921814,사회,1주차,20220102,20220108
장비,294,0.028733385457388586,사회,1주차,20220102,20220108
보관,79,0.007720875684128225,사회,1주차,20220102,20220108
부대,137,0.013389366692728694,사회,1주차,20220102,20220108
방역지침,46,0.004495699765441751,사회,1주차,20220102,20220108
당분,43,0.004202501954652072,사회,1주차,20220102,20220108
방문객,36,0.003518373729476153,사회,1주차,20220102,20220108
조정,320,0.03127443315089914,사회,1주차,20220102,20220108
소독,61,0.005961688819390148,사회,1주차,20220102,20220108
구축,456,0.044566067240031274,사회,1주차,20220102,20220108
발열,31,0.0030297107114933544,사회,1주차,20220102,20220108
마스크,158,0.01544175136825645,사회,1주차,20220102,20220108
방한,42,0.004104769351055512,사회,1주차,20220102,20220108
장갑,50,0.0048866301798279905,사회,1주차,20220102,20220108
평일,58,0.005668491008600469,사회,1주차,20220102,20220108
주말,139,0.013584831899921814,사회,1주차,20220102,20220108
친구,208,0.020328381548084442,사회,1주차,20220102,20220108
추억,27,0.002638780297107115,사회,1주차,20220102,20220108
상권,75,0.007329945269741986,사회,1주차,20220102,20220108
도내,247,0.024139953088350274,사회,1주차,20220102,20220108
경영,327,0.031958561376075056,사회,1주차,20220102,20220108
도정,38,0.003713838936669273,사회,1주차,20220102,20220108
공고,93,0.009089132134480062,사회,1주차,20220102,20220108
투기,41,0.004007036747458953,사회,1주차,20220102,20220108
융자,28,0.002736512900703675,사회,1주차,20220102,20220108
운용,71,0.006939014855355747,사회,1주차,20220102,20220108
회복,604,0.059030492572322124,사회,1주차,20220102,20220108
사내,55,0.00537529319781079,사회,1주차,20220102,20220108
방지,337,0.032935887412040656,사회,1주차,20220102,20220108
정착,123,0.012021110242376856,사회,1주차,20220102,20220108
창업,117,0.011434714620797499,사회,1주차,20220102,20220108
제조,236,0.023064894448788117,사회,1주차,20220102,20220108
제조업,93,0.009089132134480062,사회,1주차,20220102,20220108
뉴딜,35,0.0034206411258795935,사회,1주차,20220102,20220108
수출,83,0.008111806098514465,사회,1주차,20220102,20220108
익명,40,0.003909304143862392,사회,1주차,20220102,20220108
임산부,31,0.0030297107114933544,사회,1주차,20220102,20220108
개인정보,85,0.008307271305707584,사회,1주차,20220102,20220108
사정,172,0.016810007818608287,사회,1주차,20220102,20220108
산모,30,0.0029319781078967944,사회,1주차,20220102,20220108
만만,27,0.002638780297107115,사회,1주차,20220102,20220108
공통,46,0.004495699765441751,사회,1주차,20220102,20220108
보완,164,0.01602814698983581,사회,1주차,20220102,20220108
어디,126,0.012314308053166537,사회,1주차,20220102,20220108
수단,183,0.017885066458170444,사회,1주차,20220102,20220108
삭제,72,0.007036747458952306,사회,1주차,20220102,20220108
임신,74,0.007232212666145426,사회,1주차,20220102,20220108
상담,174,0.017005473025801406,사회,1주차,20220102,20220108
신원,80,0.007818608287724784,사회,1주차,20220102,20220108
센터,1270,0.12412040656763096,사회,1주차,20220102,20220108
의도,266,0.02599687255668491,사회,1주차,20220102,20220108
제1,206,0.020132916340891323,사회,1주차,20220102,20220108
그때,72,0.007036747458952306,사회,1주차,20220102,20220108
가치,279,0.027267396403440187,사회,1주차,20220102,20220108
나중,55,0.00537529319781079,사회,1주차,20220102,20220108
열람,54,0.00527756059421423,사회,1주차,20220102,20220108
미성,59,0.005766223612197029,사회,1주차,20220102,20220108
하더,151,0.014757623143080531,사회,1주차,20220102,20220108
당사자,106,0.01035965598123534,사회,1주차,20220102,20220108
의심,250,0.024433150899139954,사회,1주차,20220102,20220108
최선,391,0.03821344800625489,사회,1주차,20220102,20220108
비밀,72,0.007036747458952306,사회,1주차,20220102,20220108
중학생,78,0.007623143080531665,사회,1주차,20220102,20220108
존재,148,0.014464425332290852,사회,1주차,20220102,20220108
정당성,28,0.002736512900703675,사회,1주차,20220102,20220108
그들,79,0.007720875684128225,사회,1주차,20220102,20220108
찬성,64,0.006254886630179828,사회,1주차,20220102,20220108
여기,252,0.024628616106333073,사회,1주차,20220102,20220108
정체,108,0.01055512118842846,사회,1주차,20220102,20220108
전제,66,0.006450351837372948,사회,1주차,20220102,20220108
엄마,76,0.007427677873338546,사회,1주차,20220102,20220108
경험,281,0.027462861610633306,사회,1주차,20220102,20220108
경로,258,0.02521501172791243,사회,1주차,20220102,20220108
아기,49,0.004788897576231431,사회,1주차,20220102,20220108
교회,74,0.007232212666145426,사회,1주차,20220102,20220108
종교,125,0.012216575449569977,사회,1주차,20220102,20220108
후원,75,0.007329945269741986,사회,1주차,20220102,20220108
유기,111,0.01084831899921814,사회,1주차,20220102,20220108
유엔,48,0.004691164972634871,사회,1주차,20220102,20220108
원가,42,0.004104769351055512,사회,1주차,20220102,20220108
제일,130,0.012705238467552775,사회,1주차,20220102,20220108
보육,105,0.01026192337763878,사회,1주차,20220102,20220108
마지막,243,0.023749022673964035,사회,1주차,20220102,20220108
화장실,74,0.007232212666145426,사회,1주차,20220102,20220108
현실,267,0.02609460516028147,사회,1주차,20220102,20220108
있기,199,0.019448788115715404,사회,1주차,20220102,20220108
그대,217,0.02120797498045348,사회,1주차,20220102,20220108
제정,209,0.020426114151681,사회,1주차,20220102,20220108
결혼,132,0.012900703674745896,사회,1주차,20220102,20220108
초점,41,0.004007036747458953,사회,1주차,20220102,20220108
분위기,156,0.01524628616106333,사회,1주차,20220102,20220108
선행,62,0.006059421422986709,사회,1주차,20220102,20220108
아무것,31,0.0030297107114933544,사회,1주차,20220102,20220108
근본,81,0.007916340891321344,사회,1주차,20220102,20220108
명목,61,0.005961688819390148,사회,1주차,20220102,20220108
법안,44,0.004300234558248631,사회,1주차,20220102,20220108
수밖,209,0.020426114151681,사회,1주차,20220102,20220108
어른,41,0.004007036747458953,사회,1주차,20220102,20220108
출발,136,0.013291634089132134,사회,1주차,20220102,20220108
시비,95,0.009284597341673181,사회,1주차,20220102,20220108
적립,27,0.002638780297107115,사회,1주차,20220102,20220108
일상회복,155,0.015148553557466771,사회,1주차,20220102,20220108
침체,66,0.006450351837372948,사회,1주차,20220102,20220108
상향,68,0.006645817044566067,사회,1주차,20220102,20220108
출시,68,0.006645817044566067,사회,1주차,20220102,20220108
결제,113,0.011043784206411259,사회,1주차,20220102,20220108
플랫,195,0.019057857701329162,사회,1주차,20220102,20220108
플랫폼,193,0.018862392494136043,사회,1주차,20220102,20220108
확장,144,0.014073494917904612,사회,1주차,20220102,20220108
정식,115,0.011239249413604378,사회,1주차,20220102,20220108
개시,72,0.007036747458952306,사회,1주차,20220102,20220108
토요일,46,0.004495699765441751,사회,1주차,20220102,20220108
계사,67,0.0065480844409695075,사회,1주차,20220102,20220108
움직,139,0.013584831899921814,사회,1주차,20220102,20220108
움직임,71,0.006939014855355747,사회,1주차,20220102,20220108
막대,124,0.012118842845973418,사회,1주차,20220102,20220108
울음,45,0.004397967161845192,사회,1주차,20220102,20220108
자기,358,0.03498827208756841,사회,1주차,20220102,20220108
폐쇄회,159,0.015539483971853011,사회,1주차,20220102,20220108
CC,274,0.026778733385457387,사회,1주차,20220102,20220108
TV,338,0.03303362001563721,사회,1주차,20220102,20220108
겨울철,56,0.00547302580140735,사회,1주차,20220102,20220108
동물,146,0.014268960125097733,사회,1주차,20220102,20220108
보통,12,0.0011727912431587178,사회,1주차,20220102,20220108
농장,40,0.003909304143862392,사회,1주차,20220102,20220108
능력,253,0.02472634870992963,사회,1주차,20220102,20220108
원래,62,0.006059421422986709,사회,1주차,20220102,20220108
영양,57,0.005570758405003909,사회,1주차,20220102,20220108
소리,504,0.04925723221266615,사회,1주차,20220102,20220108
농가,102,0.0099687255668491,사회,1주차,20220102,20220108
차례,506,0.04945269741985926,사회,1주차,20220102,20220108
바닥,207,0.02023064894448788,사회,1주차,20220102,20220108
유산,92,0.008991399530883503,사회,1주차,20220102,20220108
증대,50,0.0048866301798279905,사회,1주차,20220102,20220108
사육,35,0.0034206411258795935,사회,1주차,20220102,20220108
초반,54,0.00527756059421423,사회,1주차,20220102,20220108
복원,89,0.008698201720093824,사회,1주차,20220102,20220108
통계,171,0.01671227521501173,사회,1주차,20220102,20220108
전무,43,0.004202501954652072,사회,1주차,20220102,20220108
보존,94,0.009186864738076622,사회,1주차,20220102,20220108
조류,51,0.00498436278342455,사회,1주차,20220102,20220108
크기,92,0.008991399530883503,사회,1주차,20220102,20220108
행복,225,0.021989835809225956,사회,1주차,20220102,20220108
온도,55,0.00537529319781079,사회,1주차,20220102,20220108
농림축산식품부,28,0.002736512900703675,사회,1주차,20220102,20220108
농협,61,0.005961688819390148,사회,1주차,20220102,20220108
대회,211,0.02062157935887412,사회,1주차,20220102,20220108
농식품,27,0.002638780297107115,사회,1주차,20220102,20220108
포장,97,0.009480062548866302,사회,1주차,20220102,20220108
무게,56,0.00547302580140735,사회,1주차,20220102,20220108
체중,36,0.003518373729476153,사회,1주차,20220102,20220108
배출량,27,0.002638780297107115,사회,1주차,20220102,20220108
출하,291,0.028440187646598905,사회,1주차,20220102,20220108
물량,72,0.007036747458952306,사회,1주차,20220102,20220108
불안,160,0.01563721657544957,사회,1주차,20220102,20220108
소비자,107,0.0104573885848319,사회,1주차,20220102,20220108
수요,237,0.023162627052384675,사회,1주차,20220102,20220108
차원,196,0.019155590304925724,사회,1주차,20220102,20220108
개척,38,0.003713838936669273,사회,1주차,20220102,20220108
특화,103,0.010066458170445661,사회,1주차,20220102,20220108
자립,61,0.005961688819390148,사회,1주차,20220102,20220108
이중,119,0.011630179827990618,사회,1주차,20220102,20220108
모델,165,0.01612587959343237,사회,1주차,20220102,20220108
보장,293,0.028635652853792024,사회,1주차,20220102,20220108
시대,285,0.027853792025019548,사회,1주차,20220102,20220108
농지,27,0.002638780297107115,사회,1주차,20220102,20220108
경쟁,301,0.029417513682564504,사회,1주차,20220102,20220108
경쟁력,122,0.011923377638780297,사회,1주차,20220102,20220108
수십,105,0.01026192337763878,사회,1주차,20220102,20220108
수십억,32,0.003127443315089914,사회,1주차,20220102,20220108
예전,50,0.0048866301798279905,사회,1주차,20220102,20220108
먹거리,45,0.004397967161845192,사회,1주차,20220102,20220108
언론,246,0.024042220484753712,사회,1주차,20220102,20220108
주목,156,0.01524628616106333,사회,1주차,20220102,20220108
성분,36,0.003518373729476153,사회,1주차,20220102,20220108
검출,67,0.0065480844409695075,사회,1주차,20220102,20220108
헬기,85,0.008307271305707584,사회,1주차,20220102,20220108
축사,60,0.005863956215793589,사회,1주차,20220102,20220108
이슈,60,0.005863956215793589,사회,1주차,20220102,20220108
검증,91,0.008893666927286943,사회,1주차,20220102,20220108
수질,30,0.0029319781078967944,사회,1주차,20220102,20220108
오염,82,0.008014073494917905,사회,1주차,20220102,20220108
상생,211,0.02062157935887412,사회,1주차,20220102,20220108
제재,30,0.0029319781078967944,사회,1주차,20220102,20220108
기둥,66,0.006450351837372948,사회,1주차,20220102,20220108
파손,107,0.0104573885848319,사회,1주차,20220102,20220108
지반,59,0.005766223612197029,사회,1주차,20220102,20220108
침하,78,0.007623143080531665,사회,1주차,20220102,20220108
붕괴,154,0.015050820953870211,사회,1주차,20220102,20220108
마두동,27,0.002638780297107115,사회,1주차,20220102,20220108
상가,141,0.013780297107114934,사회,1주차,20220102,20220108
정밀,113,0.011043784206411259,사회,1주차,20220102,20220108
진단검사,89,0.008698201720093824,사회,1주차,20220102,20220108
당초,181,0.017689601250977325,사회,1주차,20220102,20220108
휴일,78,0.007623143080531665,사회,1주차,20220102,20220108
인력,389,0.03801798279906177,사회,1주차,20220102,20220108
가용,28,0.002736512900703675,사회,1주차,20220102,20220108
자원,319,0.03117670054730258,사회,1주차,20220102,20220108
주차,249,0.024335418295543393,사회,1주차,20220102,20220108
주차장,191,0.018666927286942924,사회,1주차,20220102,20220108
입주,146,0.014268960125097733,사회,1주차,20220102,20220108
입주자,51,0.00498436278342455,사회,1주차,20220102,20220108
중지,103,0.010066458170445661,사회,1주차,20220102,20220108
보강,107,0.0104573885848319,사회,1주차,20220102,20220108
진동,38,0.003713838936669273,사회,1주차,20220102,20220108
센서,42,0.004104769351055512,사회,1주차,20220102,20220108
지상,184,0.017982799061767005,사회,1주차,20220102,20220108
연면적,101,0.00987099296325254,사회,1주차,20220102,20220108
음식,210,0.02052384675527756,사회,1주차,20220102,20220108
음식점,91,0.008893666927286943,사회,1주차,20220102,20220108
논란,381,0.03723612197028929,사회,1주차,20220102,20220108
교실,66,0.006450351837372948,사회,1주차,20220102,20220108
법정,153,0.014953088350273652,사회,1주차,20220102,20220108
기관,1066,0.10418295543393276,사회,1주차,20220102,20220108
학부,385,0.03762705238467553,사회,1주차,20220102,20220108
학부모,265,0.02589913995308835,사회,1주차,20220102,20220108
상처,65,0.0063526192337763875,사회,1주차,20220102,20220108
명칭,42,0.004104769351055512,사회,1주차,20220102,20220108
신임,124,0.012118842845973418,사회,1주차,20220102,20220108
인권,244,0.023846755277560593,사회,1주차,20220102,20220108
출신,204,0.0199374511336982,사회,1주차,20220102,20220108
사법,243,0.023749022673964035,사회,1주차,20220102,20220108
임명,104,0.010164190774042221,사회,1주차,20220102,20220108
이화여대,37,0.003616106333072713,사회,1주차,20220102,20220108
졸업,195,0.019057857701329162,사회,1주차,20220102,20220108
부위,102,0.0099687255668491,사회,1주차,20220102,20220108
부위원장,30,0.0029319781078967944,사회,1주차,20220102,20220108
이주,107,0.0104573885848319,사회,1주차,20220102,20220108
인권침해,54,0.00527756059421423,사회,1주차,20220102,20220108
구제,73,0.007134480062548867,사회,1주차,20220102,20220108
역량,276,0.02697419859265051,사회,1주차,20220102,20220108
향상,214,0.0209147771696638,사회,1주차,20220102,20220108
지난주,52,0.0050820953870211105,사회,1주차,20220102,20220108
재가,229,0.022380766223612198,사회,1주차,20220102,20220108
공석,29,0.0028342455043002344,사회,1주차,20220102,20220108
국가인권위,76,0.007427677873338546,사회,1주차,20220102,20220108
국가인권위원회,69,0.0067435496481626275,사회,1주차,20220102,20220108
경찰청,351,0.03430414386239249,사회,1주차,20220102,20220108
이사,397,0.03879984362783424,사회,1주차,20220102,20220108
별세,132,0.012900703674745896,사회,1주차,20220102,20220108
공제,41,0.004007036747458953,사회,1주차,20220102,20220108
모친,77,0.007525410476935106,사회,1주차,20220102,20220108
장모,32,0.003127443315089914,사회,1주차,20220102,20220108
남편,105,0.01026192337763878,사회,1주차,20220102,20220108
은영,34,0.0033229085222830335,사회,1주차,20220102,20220108
대외,56,0.00547302580140735,사회,1주차,20220102,20220108
남양,59,0.005766223612197029,사회,1주차,20220102,20220108
남양주,53,0.00517982799061767,사회,1주차,20220102,20220108
교사,209,0.020426114151681,사회,1주차,20220102,20220108
전액,90,0.008795934323690384,사회,1주차,20220102,20220108
사랑,268,0.02619233776387803,사회,1주차,20220102,20220108
경향,58,0.005668491008600469,사회,1주차,20220102,20220108
논설위원,34,0.0033229085222830335,사회,1주차,20220102,20220108
신문,150,0.014659890539483971,사회,1주차,20220102,20220108
편집,95,0.009284597341673181,사회,1주차,20220102,20220108
주간,78,0.007623143080531665,사회,1주차,20220102,20220108
산업부,37,0.003616106333072713,사회,1주차,20220102,20220108
전략,377,0.03684519155590305,사회,1주차,20220102,20220108
미디어,149,0.014562157935887412,사회,1주차,20220102,20220108
김광,97,0.009480062548866302,사회,1주차,20220102,20220108
뉴스,127,0.012412040656763096,사회,1주차,20220102,20220108
콘텐츠,138,0.013487099296325255,사회,1주차,20220102,20220108
박재,54,0.00527756059421423,사회,1주차,20220102,20220108
권유,47,0.004593432369038311,사회,1주차,20220102,20220108
스포츠,206,0.020132916340891323,사회,1주차,20220102,20220108
총무,49,0.004788897576231431,사회,1주차,20220102,20220108
이익,177,0.017298670836591087,사회,1주차,20220102,20220108
나라,344,0.033620015637216574,사회,1주차,20220102,20220108
통일,79,0.007720875684128225,사회,1주차,20220102,20220108
사무처,37,0.003616106333072713,사회,1주차,20220102,20220108
보건의료,34,0.0033229085222830335,사회,1주차,20220102,20220108
아동학대,43,0.004202501954652072,사회,1주차,20220102,20220108
사무국,62,0.006059421422986709,사회,1주차,20220102,20220108
파견,60,0.005863956215793589,사회,1주차,20220102,20220108
여성가족,47,0.004593432369038311,사회,1주차,20220102,20220108
여성가족부,27,0.002638780297107115,사회,1주차,20220102,20220108
승진,143,0.013975762314308053,사회,1주차,20220102,20220108
이수,71,0.006939014855355747,사회,1주차,20220102,20220108
권익,94,0.009186864738076622,사회,1주차,20220102,20220108
벤처,48,0.004691164972634871,사회,1주차,20220102,20220108
박상,54,0.00527756059421423,사회,1주차,20220102,20220108
소상공인,208,0.020328381548084442,사회,1주차,20220102,20220108
에너지,176,0.017200938232994525,사회,1주차,20220102,20220108
김진,103,0.010066458170445661,사회,1주차,20220102,20220108
가스,141,0.013780297107114934,사회,1주차,20220102,20220108
규제,118,0.011532447224394058,사회,1주차,20220102,20220108
전산,34,0.0033229085222830335,사회,1주차,20220102,20220108
민주,584,0.05707584050039093,사회,1주차,20220102,20220108
특허,33,0.003225175918686474,사회,1주차,20220102,20220108
심판,66,0.006450351837372948,사회,1주차,20220102,20220108
충청권,31,0.0030297107114933544,사회,1주차,20220102,20220108
인적,100,0.009773260359655981,사회,1주차,20220102,20220108
글로벌,147,0.014366692728694293,사회,1주차,20220102,20220108
비서,117,0.011434714620797499,사회,1주차,20220102,20220108
비서실,82,0.008014073494917905,사회,1주차,20220102,20220108
비서실장,41,0.004007036747458953,사회,1주차,20220102,20220108
안전관리,111,0.01084831899921814,사회,1주차,20220102,20220108
손해,161,0.01573494917904613,사회,1주차,20220102,20220108
상호,95,0.009284597341673181,사회,1주차,20220102,20220108
회계,124,0.012118842845973418,사회,1주차,20220102,20220108
대구경북,41,0.004007036747458953,사회,1주차,20220102,20220108
